
. Module name, SLE, CFG, ARI1, BUFFER, MACC, RAM1K18, RAM64X18, GLOBAL, IO
.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_COREFIFO_1, 158, 71, 71, 0, 0, 1, 0, 0, 0
.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_async_3_1, 145, 61, 71, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_doubleSync_0_1, 24, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_doubleSync_2, 24, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_grayToBinConv_1_3_3, 0, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_grayToBinConv_1_3_4, 0, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_ram_wrapper_1, 0, 0, 0, 0, 0, 1, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_LSRAM_top_1, 0, 0, 0, 0, 0, 1, 0, 0, 0
.	.	.	. FIFO_8Kx9_2, 158, 72, 71, 0, 0, 1, 0, 0, 0
.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_COREFIFO_2, 158, 72, 71, 0, 0, 1, 0, 0, 0
.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_async_3_2, 145, 62, 71, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_doubleSync_0_2, 24, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_doubleSync_3, 24, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_grayToBinConv_1_3_5, 0, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_corefifo_grayToBinConv_1_3_6, 0, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_ram_wrapper_2, 0, 0, 0, 0, 0, 1, 0, 0, 0
.	.	.	.	.	.	. FIFO_8Kx9_FIFO_8Kx9_0_LSRAM_top_2, 0, 0, 0, 0, 0, 1, 0, 0, 0
.	.	. ManchesDecoder, 234, 198, 102, 0, 0, 0, 0, 1, 0
.	.	.	. AFE_RX_SM, 17, 18, 9, 0, 0, 0, 0, 0, 0
.	.	.	. ManchesDecoder_Adapter, 78, 31, 34, 0, 0, 0, 0, 0, 0
.	.	.	.	. IdleLineDetector_1, 53, 16, 34, 0, 0, 0, 0, 0, 0
.	.	.	. ReadFIFO_Write_SM, 139, 149, 59, 0, 0, 0, 0, 1, 0
.	.	.	.	. CRC16_Generator_1, 16, 13, 0, 0, 0, 0, 0, 0, 0
.	.	. ManchesEncoder, 248, 211, 97, 0, 0, 0, 0, 1, 0
.	.	.	. CRC16_Generator_0, 16, 13, 0, 0, 0, 0, 0, 0, 0
.	.	.	. TX_Collision_Detector, 79, 87, 0, 0, 0, 0, 0, 0, 0
.	.	.	. TX_SM, 139, 77, 97, 0, 0, 0, 0, 0, 0
.	.	.	.	. IdleLineDetector_0, 53, 17, 34, 0, 0, 0, 0, 0, 0
.	.	. TriDebounce, 53, 45, 48, 0, 0, 0, 0, 0, 0
.	.	.	. Debounce, 18, 15, 16, 0, 0, 0, 0, 0, 0
.	.	.	. Debounce_0, 17, 15, 16, 0, 0, 0, 0, 0, 0
.	.	.	. Debounce_1, 18, 15, 16, 0, 0, 0, 0, 0, 0
.	.	. uP_if, 341, 373, 85, 0, 0, 0, 0, 0, 0
.	.	.	. Interrupts, 45, 21, 0, 0, 0, 0, 0, 0, 0
.	. CoreAPB3, 0, 2, 0, 0, 0, 0, 0, 0, 0
.	. m2s010_som_CommsFPGA_CCC_0_FCCC, 0, 0, 0, 0, 0, 0, 0, 2, 0
.	. m2s010_som_ID_RES_0_IO, 0, 0, 0, 0, 0, 0, 0, 0, 4
.	. m2s010_som_sb, 124, 81, 14, 0, 0, 0, 0, 6, 79
.	.	. CoreConfigP, 74, 63, 0, 0, 0, 0, 0, 0, 0
.	.	. CoreResetP, 50, 17, 14, 0, 0, 0, 0, 2, 0
.	.	. m2s010_som_sb_CAM_SPI_1_CLK_IO, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. m2s010_som_sb_CAM_SPI_1_SS0_IO, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. m2s010_som_sb_CCC_0_FCCC, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	.	. m2s010_som_sb_FABOSC_0_OSC, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	.	. m2s010_som_sb_GPIO_1_IO, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. m2s010_som_sb_GPIO_6_IO, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. m2s010_som_sb_GPIO_7_IO, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. m2s010_som_sb_MSS, 0, 1, 0, 0, 0, 0, 0, 2, 71
.	.	. m2s010_som_sb_OTH_SPI_1_SS0_IO, 0, 0, 0, 0, 0, 0, 0, 0, 1
